id,macro_tags,level_1_tags
376494,"[""transport""]","[""daily_life_services""]"
376332,"[""media_popculture""]","[""culture_media_characters""]"
376333,"[""media_popculture""]","[""culture_media_characters""]"
376336,"[""politics_power""]","[""politics_society""]"
376342,"[""literature_folklore_characters""]","[""culture_media_characters""]"
376358,"[""law_crime""]","[""politics_society""]"
376224,"[""transport""]","[""daily_life_services""]"
376110,"[""politics_power""]","[""politics_society""]"
376116,"[""literature_folklore_characters""]","[""culture_media_characters""]"
376117,"[""literature_folklore_characters"", ""media_popculture""]","[""culture_media_characters""]"
376120,"[""media_popculture""]","[""culture_media_characters""]"
375959,"[""animals""]","[""daily_life_services""]"
375963,"[""work_professions""]","[""work_money_technology""]"
375965,"[""work_professions""]","[""work_money_technology""]"
375970,"[""politics_power""]","[""politics_society""]"
375971,"[""transport""]","[""daily_life_services""]"
381592,"[""politics_power""]","[""politics_society""]"
381594,"[""it_internet"", ""everyday_life""]","[""daily_life_services"", ""work_money_technology""]"
381595,"[""politics_power""]","[""politics_society""]"
381442,"[""transport""]","[""daily_life_services""]"
381444,"[""politics_power""]","[""politics_society""]"
381451,"[""politics_power""]","[""politics_society""]"
381452,"[""health_medicine""]","[""health_habits_sport""]"
381455,"[""politics_power""]","[""politics_society""]"
381309,"[""law_crime"", ""health_medicine""]","[""health_habits_sport"", ""politics_society""]"
381310,"[""politics_power""]","[""politics_society""]"
381322,"[""transport""]","[""daily_life_services""]"
381323,"[""sex_gender""]","[""relationships_identity""]"
381324,"[""it_internet""]","[""work_money_technology""]"
381327,"[""food_diet""]","[""daily_life_services""]"
381092,"[""health_medicine""]","[""health_habits_sport""]"
381101,"[""politics_power""]","[""politics_society""]"
381102,"[""it_internet""]","[""work_money_technology""]"
381106,"[""law_crime""]","[""politics_society""]"
381078,"[""politics_power""]","[""politics_society""]"
381080,"[""literature_folklore_characters""]","[""culture_media_characters""]"
385721,"[""transport""]","[""daily_life_services""]"
385727,"[""law_crime""]","[""politics_society""]"
385732,"[""politics_power""]","[""politics_society""]"
385629,"[""sex_gender""]","[""relationships_identity""]"
385630,"[""consumer_services""]","[""daily_life_services""]"
385639,"[""everyday_life""]","[""daily_life_services""]"
385647,"[""work_professions""]","[""work_money_technology""]"
385493,"[""literature_folklore_characters""]","[""culture_media_characters""]"
384959,"[""media_popculture""]","[""culture_media_characters""]"
384960,"[""finance_economy""]","[""work_money_technology""]"
384963,"[""politics_power""]","[""politics_society""]"
384841,"[""transport""]","[""daily_life_services""]"
384853,"[""science_space""]","[""beliefs_science_absurd""]"
384715,"[""media_popculture""]","[""culture_media_characters""]"
384724,"[""work_professions""]","[""work_money_technology""]"
384576,"[""sex_gender""]","[""relationships_identity""]"
384580,"[""education_children""]","[""relationships_identity""]"
389661,"[""consumer_services""]","[""daily_life_services""]"
389683,"[""politics_power""]","[""politics_society""]"
389515,"[""animals""]","[""daily_life_services""]"
389517,"[""army_police""]","[""politics_society""]"
389527,"[""health_medicine""]","[""health_habits_sport""]"
389352,"[""food_diet""]","[""daily_life_services""]"
389360,"[""animals""]","[""daily_life_services""]"
389203,"[""everyday_life""]","[""daily_life_services""]"
389204,"[""literature_folklore_characters""]","[""culture_media_characters""]"
389208,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
389211,"[""religion_holidays""]","[""beliefs_science_absurd""]"
389214,"[""religion_holidays""]","[""beliefs_science_absurd""]"
389216,"[""politics_power""]","[""politics_society""]"
389028,"[""politics_power""]","[""politics_society""]"
389029,"[""sex_gender""]","[""relationships_identity""]"
394854,"[""law_crime""]","[""politics_society""]"
394859,"[""soviet_history_politics""]","[""politics_society""]"
394866,"[""health_medicine""]","[""health_habits_sport""]"
394869,"[""everyday_life""]","[""daily_life_services""]"
394706,"[""law_crime""]","[""politics_society""]"
394710,"[""politics_power"", ""health_medicine""]","[""health_habits_sport"", ""politics_society""]"
394718,"[""media_popculture""]","[""culture_media_characters""]"
394580,"[""health_medicine""]","[""health_habits_sport""]"
394581,"[""politics_power"", ""health_medicine""]","[""health_habits_sport"", ""politics_society""]"
394587,"[""law_crime""]","[""politics_society""]"
394435,"[""politics_power"", ""health_medicine""]","[""health_habits_sport"", ""politics_society""]"
394437,"[""health_medicine""]","[""health_habits_sport""]"
394444,"[""education_children""]","[""relationships_identity""]"
394317,"[""transport"", ""religion_holidays""]","[""beliefs_science_absurd"", ""daily_life_services""]"
394322,"[""work_professions""]","[""work_money_technology""]"
394323,"[""animals""]","[""daily_life_services""]"
394327,"[""politics_power""]","[""politics_society""]"
394329,"[""law_crime""]","[""politics_society""]"
394171,"[""animals""]","[""daily_life_services""]"
394172,"[""it_internet""]","[""work_money_technology""]"
399252,"[""animals""]","[""daily_life_services""]"
399257,"[""media_popculture""]","[""culture_media_characters""]"
399119,"[""education_children""]","[""relationships_identity""]"
398980,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
398985,"[""sex_gender"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
398991,"[""literature_folklore_characters""]","[""culture_media_characters""]"
398992,"[""everyday_life""]","[""daily_life_services""]"
399001,"[""finance_economy""]","[""work_money_technology""]"
399004,"[""literature_folklore_characters""]","[""culture_media_characters""]"
399005,"[""cities_places""]","[""politics_society""]"
398831,"[""consumer_services""]","[""daily_life_services""]"
398833,"[""literature_folklore_characters""]","[""culture_media_characters""]"
398835,"[""everyday_life""]","[""daily_life_services""]"
398854,"[""everyday_life""]","[""daily_life_services""]"
398857,"[""media_popculture""]","[""culture_media_characters""]"
398713,"[""health_medicine""]","[""health_habits_sport""]"
398714,"[""transport""]","[""daily_life_services""]"
398716,"[""transport""]","[""daily_life_services""]"
398718,"[""literature_folklore_characters""]","[""culture_media_characters""]"
398719,"[""finance_economy""]","[""work_money_technology""]"
403871,"[""animals""]","[""daily_life_services""]"
403874,"[""finance_economy""]","[""work_money_technology""]"
403875,"[""finance_economy""]","[""work_money_technology""]"
403877,"[""cities_places""]","[""politics_society""]"
403879,"[""politics_power""]","[""politics_society""]"
403881,"[""education_children""]","[""relationships_identity""]"
403884,"[""sex_gender""]","[""relationships_identity""]"
403887,"[""sex_gender""]","[""relationships_identity""]"
403715,"[""education_children""]","[""relationships_identity""]"
403719,"[""animals""]","[""daily_life_services""]"
403725,"[""everyday_life""]","[""daily_life_services""]"
403727,"[""it_internet""]","[""work_money_technology""]"
403731,"[""politics_power""]","[""politics_society""]"
403610,"[""media_popculture""]","[""culture_media_characters""]"
403611,"[""media_popculture""]","[""culture_media_characters""]"
403614,"[""everyday_life""]","[""daily_life_services""]"
403615,"[""literature_folklore_characters""]","[""culture_media_characters""]"
403469,"[""media_popculture""]","[""culture_media_characters""]"
403471,"[""literature_folklore_characters""]","[""culture_media_characters""]"
403473,"[""media_popculture""]","[""culture_media_characters""]"
403482,"[""cities_places""]","[""politics_society""]"
403330,"[""politics_power""]","[""politics_society""]"
403331,"[""politics_power""]","[""politics_society""]"
403332,"[""politics_power""]","[""politics_society""]"
407934,"[""transport""]","[""daily_life_services""]"
407938,"[""media_popculture"", ""cities_places""]","[""culture_media_characters"", ""politics_society""]"
407941,"[""work_professions""]","[""work_money_technology""]"
407952,"[""it_internet""]","[""work_money_technology""]"
407787,"[""politics_power"", ""everyday_life""]","[""daily_life_services"", ""politics_society""]"
407788,"[""transport""]","[""daily_life_services""]"
407796,"[""transport""]","[""daily_life_services""]"
407807,"[""literature_folklore_characters""]","[""culture_media_characters""]"
407808,"[""politics_power"", ""finance_economy""]","[""politics_society"", ""work_money_technology""]"
407809,"[""sex_gender""]","[""relationships_identity""]"
407633,"[""literature_folklore_characters""]","[""culture_media_characters""]"
407649,"[""education_children"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
407650,"[""literature_folklore_characters""]","[""culture_media_characters""]"
407656,"[""literature_folklore_characters"", ""everyday_life""]","[""culture_media_characters"", ""daily_life_services""]"
411940,"[""education_children""]","[""relationships_identity""]"
411942,"[""media_popculture""]","[""culture_media_characters""]"
411945,"[""health_medicine""]","[""health_habits_sport""]"
411947,"[""transport""]","[""daily_life_services""]"
411948,"[""education_children""]","[""relationships_identity""]"
411813,"[""law_crime""]","[""politics_society""]"
411819,"[""law_crime"", ""transport"", ""alcohol_smoking_drugs""]","[""daily_life_services"", ""health_habits_sport"", ""politics_society""]"
411821,"[""food_diet""]","[""daily_life_services""]"
411826,"[""health_medicine""]","[""health_habits_sport""]"
411706,"[""it_internet""]","[""work_money_technology""]"
411709,"[""consumer_services""]","[""daily_life_services""]"
411710,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
411716,"[""work_professions""]","[""work_money_technology""]"
411719,"[""transport""]","[""daily_life_services""]"
411574,"[""health_medicine""]","[""health_habits_sport""]"
411584,"[""everyday_life""]","[""daily_life_services""]"
411593,"[""education_children""]","[""relationships_identity""]"
411596,"[""education_children""]","[""relationships_identity""]"
411597,"[""transport""]","[""daily_life_services""]"
411447,"[""transport""]","[""daily_life_services""]"
415649,"[""consumer_services""]","[""daily_life_services""]"
415650,"[""health_medicine""]","[""health_habits_sport""]"
415658,"[""literature_folklore_characters""]","[""culture_media_characters""]"
415659,"[""literature_folklore_characters""]","[""culture_media_characters""]"
415537,"[""work_professions""]","[""work_money_technology""]"
415442,"[""literature_folklore_characters""]","[""culture_media_characters""]"
415451,"[""family_relationships""]","[""relationships_identity""]"
415454,"[""it_internet""]","[""work_money_technology""]"
415338,"[""politics_power""]","[""politics_society""]"
415341,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
415349,"[""transport""]","[""daily_life_services""]"
415215,"[""consumer_services""]","[""daily_life_services""]"
415216,"[""education_children"", ""consumer_services""]","[""daily_life_services"", ""relationships_identity""]"
419896,"[""sex_gender""]","[""relationships_identity""]"
419899,"[""family_relationships""]","[""relationships_identity""]"
419903,"[""media_popculture""]","[""culture_media_characters""]"
419912,"[""literature_folklore_characters""]","[""culture_media_characters""]"
419914,"[""politics_power"", ""health_medicine""]","[""health_habits_sport"", ""politics_society""]"
419915,"[""politics_power""]","[""politics_society""]"
419730,"[""media_popculture""]","[""culture_media_characters""]"
419736,"[""literature_folklore_characters""]","[""culture_media_characters""]"
419742,"[""everyday_life""]","[""daily_life_services""]"
419750,"[""education_children"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
419598,"[""science_space""]","[""beliefs_science_absurd""]"
